"WL","Baseline","1003-1","1003-2","1003-3","0104-1","0104-2","0104-3","2004-1","2004-2","2004-3","0405-1","0405-2","0405-3","1105-1","1105-2","1105-3","1805-1","1805-2","1805-3"
"5,110000000000000e+2","-9,941951540966490e-3","8,335033329801771e-2","6,450743758368870e-2","7,518061767328230e-2","5,101568362314450e-2","7,906950102726131e-2","4,477202888139050e-2","3,965252598567610e-2","5,390701644164700e-2","4,327158535401970e-2","3,373150826792740e-2","4,812624858480810e-2","3,766987645731100e-2","4,194274085557730e-2","3,574368700741220e-2","4,611868823823990e-2","4,418344737370080e-2","4,697419272775880e-2","3,336583545776420e-2"
"5,120000000000000e+2","-9,899913749176320e-3","8,069410840920230e-2","6,200002772454960e-2","7,264660409632070e-2","4,932853533250220e-2","7,745277723195850e-2","4,360417644795190e-2","3,842461334810110e-2","5,308312639485370e-2","4,223168217908530e-2","3,213750805403950e-2","4,717752473367260e-2","3,632145458235080e-2","4,052772842976580e-2","3,428788626043650e-2","4,478876676122810e-2","4,279425000465730e-2","4,575448304541200e-2","3,188895771003130e-2"
"5,130000000000000e+2","-9,757482326470010e-3","7,786952402704781e-2","5,952936688093870e-2","6,974456248046990e-2","4,823155719147670e-2","7,600424367000339e-2","4,212886174389980e-2","3,709948645533080e-2","5,165995483468190e-2","4,057540466695980e-2","3,089010805631480e-2","4,594317831550900e-2","3,497661547408200e-2","3,928535781319730e-2","3,242378653845560e-2","4,349605093590470e-2","4,125682554074010e-2","4,440804885370440e-2","3,042898034644600e-2"
"5,140000000000000e+2","-9,487405014641650e-3","7,535494374976990e-2","5,681789394200650e-2","6,760799711511779e-2","4,686939935642700e-2","7,453661966101379e-2","4,069190172970800e-2","3,594145129648080e-2","5,025090842622420e-2","3,947014084183450e-2","2,940335436975350e-2","4,451912308938030e-2","3,307417032777660e-2","3,786997169792970e-2","3,085033573411950e-2","4,210120383504140e-2","3,993671402274680e-2","4,271016768466860e-2","2,879311544844650e-2"
"5,150000000000000e+2","-9,358185331757101e-3","7,311114574378779e-2","5,486791369078530e-2","6,553885284275840e-2","4,538177750570790e-2","7,332186146520010e-2","3,915040639396210e-2","3,496269142030590e-2","4,919419482045860e-2","3,869004684847940e-2","2,827905444507740e-2","4,340013250095930e-2","3,199643345726720e-2","3,679179908754920e-2","2,937879330750220e-2","4,097341158420920e-2","3,845616504912060e-2","4,152681631265890e-2","2,746644161975690e-2"
"5,160000000000000e+2","-9,131596812069440e-3","7,091321730898439e-2","5,279863323613680e-2","6,339166618189750e-2","4,428003305857680e-2","7,217546260791190e-2","3,800695583366680e-2","3,386281299235420e-2","4,802176889467250e-2","3,751104843355370e-2","2,723272843806280e-2","4,210535064009830e-2","3,064279217105260e-2","3,542963884507950e-2","2,821526041675590e-2","3,965131484870050e-2","3,746466625316880e-2","4,025905441507710e-2","2,613342229813830e-2"
"5,170000000000000e+2","-8,925424103819459e-3","6,897533774633190e-2","5,105989542646360e-2","6,178088259143430e-2","4,311044873912280e-2","7,061545177851530e-2","3,669431198348770e-2","3,307099838376240e-2","4,734833727624690e-2","3,661145645983610e-2","2,638936132744900e-2","4,119548291449560e-2","2,944615358530460e-2","3,435087486513700e-2","2,704200359813720e-2","3,855456774154470e-2","3,630236794470800e-2","3,911865628800430e-2","2,478792331877670e-2"
"5,180000000000000e+2","-8,820699376716149e-3","6,722209595495260e-2","4,969632611690070e-2","6,001512004149130e-2","4,207084052639760e-2","6,967311568561790e-2","3,613195479079930e-2","3,235565411817990e-2","4,662292454096870e-2","3,603323073156370e-2","2,528213616146940e-2","4,060582249468770e-2","2,865507669538620e-2","3,334501901458560e-2","2,630392260355380e-2","3,771265996559400e-2","3,526374370070350e-2","3,821167176139390e-2","2,396090652310520e-2"
"5,190000000000000e+2","-8,745352675184229e-3","6,571588977550620e-2","4,817326724612820e-2","5,876772202997260e-2","4,101890298286610e-2","6,869902541577760e-2","3,524781034711810e-2","3,186243105649920e-2","4,593765538963100e-2","3,541993129345110e-2","2,465030318662050e-2","4,014966546529880e-2","2,775762815992560e-2","3,248472257843720e-2","2,556739570535070e-2","3,697968397088200e-2","3,437781492548980e-2","3,702555057714700e-2","2,312152510170290e-2"
"5,200000000000000e+2","-8,422325683808990e-3","6,419225376363480e-2","4,665217987090040e-2","5,716890349080120e-2","3,991011547106270e-2","6,761153113410650e-2","3,408266895736010e-2","3,077586572973250e-2","4,524345086290560e-2","3,466680442347640e-2","2,369216997971410e-2","3,915276232278670e-2","2,684955588965110e-2","3,155828699470390e-2","2,418510072128170e-2","3,594316624972820e-2","3,344155945255520e-2","3,592161379654270e-2","2,233004850598980e-2"
"5,210000000000000e+2","-8,309266969237349e-3","6,284554950142600e-2","4,528937580228630e-2","5,575903646006220e-2","3,910687868515740e-2","6,658844073284830e-2","3,310551793106460e-2","3,037227254739520e-2","4,468522041257860e-2","3,437972038079900e-2","2,291787408991820e-2","3,846325471406130e-2","2,621662365903390e-2","3,065648069666900e-2","2,345007576653270e-2","3,556649820005630e-2","3,233353587333740e-2","3,504744240738730e-2","2,130829190512290e-2"
"5,220000000000000e+2","-8,172910449998010e-3","6,151313845275630e-2","4,416176823105170e-2","5,479823097659580e-2","3,825034133045120e-2","6,564528992449170e-2","3,234689717027380e-2","2,994816609355550e-2","4,403223204966480e-2","3,349341491320730e-2","2,250946635648500e-2","3,757740039445440e-2","2,551765156282120e-2","2,992386436459540e-2","2,270842658342800e-2","3,449940071048030e-2","3,143185674629520e-2","3,434598473083940e-2","2,048274604607280e-2"
"5,230000000000000e+2","-8,055371706787130e-3","6,028566661415460e-2","4,306094794953750e-2","5,327765635084760e-2","3,740732783800140e-2","6,512920451464150e-2","3,120198880183270e-2","2,938675096428010e-2","4,339392944092010e-2","3,313233334248160e-2","2,174082250984810e-2","3,746376731822200e-2","2,508807230814010e-2","2,927948623300060e-2","2,193094437333270e-2","3,368770656731590e-2","3,089029312010450e-2","3,327094707155130e-2","1,959692870496960e-2"
"5,240000000000000e+2","-7,967120943836560e-3","5,913590173747410e-2","4,209495177751340e-2","5,224691378979270e-2","3,670189771166610e-2","6,416575202235670e-2","3,059597201724720e-2","2,891617953484660e-2","4,313165365530290e-2","3,283338205661330e-2","2,147257296539130e-2","3,696742874607910e-2","2,460579428552580e-2","2,885851603426190e-2","2,131444354932230e-2","3,309624796246940e-2","3,011042343171280e-2","3,264998683469650e-2","1,889275831729520e-2"
"5,250000000000000e+2","-7,651981824990530e-3","5,803329463902530e-2","4,091099298904620e-2","5,114064888061810e-2","3,568210351410260e-2","6,316270321834019e-2","2,958388770143930e-2","2,858526698395900e-2","4,250550115001390e-2","3,217259955560590e-2","2,076668171556390e-2","3,635052953777260e-2","2,389960849898820e-2","2,786872176283650e-2","2,037573844022710e-2","3,247308200055280e-2","2,905679272178010e-2","3,179211813044590e-2","1,764808505297160e-2"
"5,260000000000000e+2","-7,548705348313941e-3","5,720436559999770e-2","4,007761331932950e-2","5,016476474773980e-2","3,538418518713720e-2","6,241466743367990e-2","2,909796164786430e-2","2,811534022891160e-2","4,197996365006340e-2","3,202901278082910e-2","2,067035474908950e-2","3,593910619191630e-2","2,325719856441000e-2","2,735651445985540e-2","1,999743485554590e-2","3,197058008034480e-2","2,837623246960470e-2","3,103547850906030e-2","1,735964018187600e-2"
"5,270000000000000e+2","-7,416732830495520e-3","5,604171622094540e-2","3,902859337845190e-2","4,923310424710470e-2","3,462590384852780e-2","6,194581410675280e-2","2,844494825662990e-2","2,775005351153920e-2","4,160166940077290e-2","3,174676519460970e-2","2,011152145351000e-2","3,576563981780210e-2","2,278132634998650e-2","2,685327158163910e-2","1,918066053919420e-2","3,177678377909740e-2","2,778821114196600e-2","3,027701700886710e-2","1,658202284586460e-2"
"5,280000000000000e+2","-7,081713481164990e-3","5,510786689937220e-2","3,834664584643670e-2","4,844506496659120e-2","3,371431676995350e-2","6,111918317119760e-2","2,795786727084920e-2","2,733668069768070e-2","4,144506224195970e-2","3,126765509239530e-2","1,968730732904450e-2","3,503991066306300e-2","2,259291069442880e-2","2,622206270366710e-2","1,846067588101890e-2","3,084349049543750e-2","2,698855227998510e-2","2,979601388559090e-2","1,615934405196650e-2"
"5,290000000000000e+2","-7,024438468230010e-3","5,454975230378640e-2","3,764372544575250e-2","4,777275794519320e-2","3,331488051888470e-2","6,062959432089060e-2","2,766538611197440e-2","2,725269968232340e-2","4,101291123589880e-2","3,108558493132680e-2","1,936609389434760e-2","3,462328140265250e-2","2,224968546598800e-2","2,582739194227910e-2","1,798261035268560e-2","3,034109790525260e-2","2,645213887519030e-2","2,917166395007790e-2","1,558091432676960e-2"
"5,300000000000000e+2","-6,705820855123980e-3","5,384290060632740e-2","3,722040858656760e-2","4,723010490075510e-2","3,317527290526310e-2","6,009097723323990e-2","2,688644158292920e-2","2,700441493497940e-2","4,058925478460790e-2","3,048583734991420e-2","1,892441412793400e-2","3,426196397038080e-2","2,180506044625880e-2","2,520474971842640e-2","1,765700530186860e-2","3,006596720022440e-2","2,610372520884750e-2","2,850215314763150e-2","1,513798004042120e-2"
"5,310000000000000e+2","-6,752273641034770e-3","5,333210643734980e-2","3,650536622044030e-2","4,667855667371750e-2","3,271116853082170e-2","5,983239676933370e-2","2,708317992769030e-2","2,671580186454010e-2","4,042763454095210e-2","3,025738794432830e-2","1,855259174944680e-2","3,413090425223130e-2","2,167415960219000e-2","2,530143130145790e-2","1,714752784394340e-2","2,993935650724010e-2","2,566364622496170e-2","2,814345212543760e-2","1,486429729234630e-2"
"5,320000000000000e+2","-6,490752842542840e-3","5,271329361533130e-2","3,596790599915970e-2","4,616798848933780e-2","3,232111001025630e-2","5,935670464486910e-2","2,606373231993710e-2","2,652008469374650e-2","4,012204410596900e-2","3,012981462238360e-2","1,826121711311660e-2","3,408696767723830e-2","2,105823926998800e-2","2,481404045537460e-2","1,656715335588220e-2","2,931253764419880e-2","2,541788601304450e-2","2,756980745198750e-2","1,418524395572890e-2"
"5,330000000000000e+2","-6,358955243748750e-3","5,236993831136560e-2","3,544785128814660e-2","4,554992318258210e-2","3,196663568316160e-2","5,892205661755540e-2","2,613323333586220e-2","2,620433140096490e-2","3,997739101929810e-2","2,991918335572270e-2","1,814783447982730e-2","3,387211799005170e-2","2,096736183134760e-2","2,446754894590760e-2","1,653241746533170e-2","2,913449216485060e-2","2,493852266019900e-2","2,712191991883710e-2","1,393261013603000e-2"
"5,340000000000000e+2","-6,057473529923770e-3","5,166617419683180e-2","3,468688092086150e-2","4,502762534590110e-2","3,149382452048990e-2","5,884087067543520e-2","2,568255483723400e-2","2,578940695582260e-2","3,983389041508070e-2","2,974650570949580e-2","1,780701043451280e-2","3,330209509743920e-2","2,044082992516140e-2","2,406402923293010e-2","1,609437894291130e-2","2,873221293371600e-2","2,433585864001900e-2","2,639040907522530e-2","1,317830085957550e-2"
"5,350000000000000e+2","-5,965231218362370e-3","5,118296358677580e-2","3,423711134106600e-2","4,452078769602760e-2","3,117356702350150e-2","5,838192189804840e-2","2,512070135624570e-2","2,558745613141420e-2","3,945075010672870e-2","2,963757122894660e-2","1,753061735197460e-2","3,342889338790640e-2","2,011860741741310e-2","2,370959501815340e-2","1,577025080463630e-2","2,839797472156070e-2","2,421401626027380e-2","2,636222163807970e-2","1,316904675445870e-2"
"5,360000000000000e+2","-5,856434084826300e-3","5,060799253634940e-2","3,387628132134660e-2","4,408410931852570e-2","3,069935959414330e-2","5,819618563194020e-2","2,494396077048080e-2","2,555228311659630e-2","3,917101262941580e-2","2,922362332702680e-2","1,727600301681670e-2","3,279944297195130e-2","2,003590145546500e-2","2,355933829934590e-2","1,549113755111820e-2","2,826578308522100e-2","2,363993021444280e-2","2,597573672720100e-2","1,312538382154260e-2"
"5,370000000000000e+2","-5,681894838215760e-3","4,995045950327650e-2","3,326644972273600e-2","4,328114390509500e-2","3,036154239570050e-2","5,776815799393180e-2","2,444984087135360e-2","2,516386751695110e-2","3,885112216363690e-2","2,884908643270920e-2","1,696264546837420e-2","3,257621815183590e-2","1,966828692191470e-2","2,313648668515660e-2","1,520778322518870e-2","2,783085944503140e-2","2,343479848556480e-2","2,567163797249050e-2","1,264855197769750e-2"
"5,380000000000000e+2","-5,421272604185970e-3","4,909346895421170e-2","3,239777778265680e-2","4,256073192800600e-2","2,971521094377500e-2","5,693260750607920e-2","2,392576853033640e-2","2,472676253517790e-2","3,835840092931710e-2","2,867995747909250e-2","1,669726971980140e-2","3,226758448421470e-2","1,919846357482770e-2","2,281448957625280e-2","1,449638538865420e-2","2,740815728244630e-2","2,279028641263160e-2","2,520322146253950e-2","1,176206394616530e-2"
"5,390000000000000e+2","-5,244393614737770e-3","4,840585152275900e-2","3,170045149678930e-2","4,189830140161440e-2","2,941813581716850e-2","5,669787920016610e-2","2,329705455639410e-2","2,459575740348770e-2","3,796073630161910e-2","2,844634167953150e-2","1,610384664306290e-2","3,203796389091770e-2","1,873486120619930e-2","2,224231257457780e-2","1,439359069681850e-2","2,705186158416560e-2","2,221756216086550e-2","2,465722295097390e-2","1,137397838505750e-2"
"5,400000000000000e+2","-5,059480239179890e-3","4,759704138772510e-2","3,118348137184440e-2","4,095758611988500e-2","2,882584744741710e-2","5,633051432132340e-2","2,285962472682890e-2","2,423553226524370e-2","3,783750439489710e-2","2,796151704964130e-2","1,617936919879800e-2","3,166583037595150e-2","1,843478629742410e-2","2,194338572607710e-2","1,389611913691180e-2","2,654561217292270e-2","2,205606546508910e-2","2,413900344067850e-2","1,092261524017870e-2"
"5,410000000000000e+2","-4,977950895311010e-3","4,699809026807000e-2","3,050526929032260e-2","4,033463763964250e-2","2,812623570841820e-2","5,575118752783900e-2","2,234666273021160e-2","2,404767950905840e-2","3,762839388304950e-2","2,789615267098600e-2","1,574494764476320e-2","3,117267062014750e-2","1,840293278611980e-2","2,153606369662450e-2","1,355537668836570e-2","2,625744471573090e-2","2,197917296016920e-2","2,384483650672360e-2","1,093617272575440e-2"
"5,420000000000000e+2","-4,732284031798790e-3","4,614855456684820e-2","2,996696373022260e-2","3,963809132067590e-2","2,768895426534460e-2","5,503728536699150e-2","2,189028533411020e-2","2,371630826976900e-2","3,705257134357440e-2","2,740395588722090e-2","1,540455985250250e-2","3,103016224789730e-2","1,799646894326510e-2","2,118092079271610e-2","1,286581924018910e-2","2,556218319916210e-2","2,117542243114150e-2","2,327653045351890e-2","1,042836272886650e-2"
"5,430000000000000e+2","-4,644954067171810e-3","4,567169799662160e-2","2,919454427188310e-2","3,923216520896410e-2","2,734108291054760e-2","5,467281838594380e-2","2,143908405452810e-2","2,333696779347120e-2","3,713663031297490e-2","2,739959885126300e-2","1,523343989315780e-2","3,104204317694560e-2","1,764526154327070e-2","2,105709128441850e-2","1,255100827465070e-2","2,556174304800840e-2","2,092660182522150e-2","2,282754365156770e-2","1,013618399535340e-2"
"5,440000000000000e+2","-4,424852481144640e-3","4,504920774493310e-2","2,848279939842980e-2","3,834002177574900e-2","2,696373532835910e-2","5,410341664843450e-2","2,122707434278710e-2","2,327814225117190e-2","3,667009048292910e-2","2,696404598412800e-2","1,496043994887340e-2","3,063314033897360e-2","1,731731311824250e-2","2,040577449155400e-2","1,208729400239090e-2","2,512202328057990e-2","2,053241487092550e-2","2,263001392893060e-2","9,880482308805579e-3"
"5,450000000000000e+2","-4,238564519536810e-3","4,440125278763670e-2","2,819418345230130e-2","3,815364388111060e-2","2,662240556523640e-2","5,360970298680700e-2","2,065608550747930e-2","2,266802616274240e-2","3,654010988562290e-2","2,666299013999230e-2","1,463529866938930e-2","3,019781854152680e-2","1,722914781942320e-2","2,038783341671460e-2","1,194438689005400e-2","2,463123109224740e-2","2,015337328160610e-2","2,219670158983640e-2","9,662266535100459e-3"
"5,460000000000000e+2","-4,095972976785550e-3","4,400327738494470e-2","2,768136200417570e-2","3,755019807711420e-2","2,626993906232630e-2","5,348798635281620e-2","2,044729971867810e-2","2,283430585472100e-2","3,635641500979520e-2","2,675533557078280e-2","1,451129173597110e-2","3,028637081061520e-2","1,692243966481250e-2","1,996412489080230e-2","1,181721950172840e-2","2,426012953049530e-2","1,977393977747360e-2","2,188586200233780e-2","9,315222246801850e-3"
