"WL","Baseline","1506-1","1506-2","1506-3","2306-1","2306-2","2306-3","2906-1","2906-2","2906-3","0607-1","0607-2","0607-3","1307-1","1307-2","1307-3","2007-1","2007-2","2007-3","2707-1","2707-2","2707-3","0308-1","0308-2","0308-3"
"5,010000000000000e+2","-1,285375086074030e-2","1,398976453322630e-1","1,361271095609490e-1","1,268272500146190e-1","1,588783129263090e-1","1,645824097050870e-1","1,733711191175460e-1","1,776853702173300e-1","1,619197284259560e-1","1,623162931341520e-1","1,943808962964070e-1","1,613308056424070e-1","1,930257913779620e-1","1,990322549423890e-1","1,972691346680110e-1","2,064273927468440e-1","2,306653057466570e-1","2,380024125202330e-1","2,289309543905840e-1","3,111277488373330e-1","3,018290428844430e-1","3,034858982296220e-1","2,281129500457690e-1","2,256806405060700e-1","2,241249986497620e-1"
"5,020000000000000e+2","-1,248476938982200e-2","1,367549189822680e-1","1,328709852179530e-1","1,237583729912070e-1","1,554921048975130e-1","1,610895024444170e-1","1,698797699409980e-1","1,740498866326370e-1","1,582415268145310e-1","1,583958755253280e-1","1,903953603319910e-1","1,577271357491760e-1","1,886696669285210e-1","1,948879422910540e-1","1,933711790044820e-1","2,019142147138990e-1","2,267011247502120e-1","2,337404281351210e-1","2,251377467738180e-1","3,047964903142200e-1","2,959540256033950e-1","2,976350282567560e-1","2,239144912140680e-1","2,216836468109520e-1","2,202264952249770e-1"
"5,030000000000000e+2","-1,239042255688560e-2","1,339163638647880e-1","1,301640212952530e-1","1,213251628719180e-1","1,527387431399730e-1","1,582255540148950e-1","1,669860724929890e-1","1,709943783054400e-1","1,552888064341740e-1","1,553502763251810e-1","1,868927204159420e-1","1,544153030127090e-1","1,847610315774270e-1","1,914272728066530e-1","1,898443491873120e-1","1,981901526410480e-1","2,233910323451790e-1","2,301283783349490e-1","2,216563747130730e-1","2,996870990593670e-1","2,906319391202900e-1","2,923921583554210e-1","2,206898228481240e-1","2,183263090635030e-1","2,171195232309840e-1"
"5,040000000000000e+2","-1,226350655831870e-2","1,316436529982820e-1","1,276100188882830e-1","1,189434522232630e-1","1,502274586718360e-1","1,555756559718940e-1","1,643435803027680e-1","1,676967488406670e-1","1,525696211834850e-1","1,524573343883070e-1","1,833600990149990e-1","1,515654505162630e-1","1,814051529386890e-1","1,879720911530690e-1","1,865617237960530e-1","1,950739728327130e-1","2,204251191811890e-1","2,267623796285640e-1","2,184999809711270e-1","2,946715681944580e-1","2,860048782397460e-1","2,877741051498000e-1","2,178793676404310e-1","2,152809155166940e-1","2,140439507829990e-1"
"5,050000000000000e+2","-1,206930296273230e-2","1,290261283042470e-1","1,252355397433810e-1","1,163636569039590e-1","1,474737421703270e-1","1,527411215892410e-1","1,615353666787700e-1","1,648840698671930e-1","1,497151621363720e-1","1,497387941025780e-1","1,802126796308890e-1","1,487479586331760e-1","1,779261978076320e-1","1,847824478227550e-1","1,835984327183410e-1","1,917674164322750e-1","2,176373354606030e-1","2,236354202622840e-1","2,154255127775190e-1","2,903439719738800e-1","2,816186312923900e-1","2,829812304191630e-1","2,149071521644020e-1","2,126303057452920e-1","2,113350106137140e-1"
"5,060000000000000e+2","-1,213646542609880e-2","1,270552960994750e-1","1,232962026735380e-1","1,143822945818240e-1","1,455095316206820e-1","1,508053023014100e-1","1,594832790581490e-1","1,623992615008210e-1","1,470933379163240e-1","1,470854504759210e-1","1,775569209012950e-1","1,461041688460370e-1","1,751754213525110e-1","1,821738548089910e-1","1,809435829179110e-1","1,889217470478150e-1","2,149969825107950e-1","2,208974057546330e-1","2,130330156570400e-1","2,864070733345600e-1","2,774333690934260e-1","2,787627683405890e-1","2,123682958077300e-1","2,101233140097410e-1","2,091148798003500e-1"
"5,070000000000000e+2","-1,158529849687860e-2","1,244014979920390e-1","1,205588642516460e-1","1,118077245356050e-1","1,425857831775780e-1","1,476913488178590e-1","1,564326622445800e-1","1,592225396796290e-1","1,442177595430460e-1","1,440312548913920e-1","1,742076153604630e-1","1,429382368927610e-1","1,713046811162280e-1","1,787460729076680e-1","1,776402710395360e-1","1,852778036698080e-1","2,118208561833960e-1","2,176136961635910e-1","2,108137941935090e-1","2,815665942249320e-1","2,729553877084860e-1","2,740339883114800e-1","2,091889714322820e-1","2,068649561515800e-1","2,061355246388910e-1"
"5,080000000000000e+2","-1,168668501806970e-2","1,224471023240790e-1","1,185219965938840e-1","1,099435884429390e-1","1,406829008579390e-1","1,458815676375720e-1","1,544331125730510e-1","1,567550281806260e-1","1,420017662272570e-1","1,417341077891050e-1","1,714194137222780e-1","1,403962860557670e-1","1,685104903532690e-1","1,761339431135610e-1","1,750741077464850e-1","1,824411415681210e-1","2,094205278069140e-1","2,147814256348370e-1","2,071883173341650e-1","2,772539229193580e-1","2,688387751418250e-1","2,700974247038890e-1","2,066094830613220e-1","2,044105704266870e-1","2,035445428076540e-1"
"5,090000000000000e+2","-1,154473137038770e-2","1,202526750990280e-1","1,163816091802320e-1","1,076160407522990e-1","1,380986229055150e-1","1,433013912384830e-1","1,517040799758270e-1","1,539795889278380e-1","1,393837842249980e-1","1,390161810341210e-1","1,682151899071220e-1","1,375597624942260e-1","1,651206918955100e-1","1,730598974274600e-1","1,719646739110530e-1","1,793442001921100e-1","2,063188050834820e-1","2,117166816315420e-1","2,040981349278360e-1","2,729275724713180e-1","2,642857433510770e-1","2,656380731996550e-1","2,036561247181760e-1","2,013640967035710e-1","2,006601168180620e-1"
"5,100000000000000e+2","-1,147632099719960e-2","1,178954921287220e-1","1,140828201037560e-1","1,054379575633000e-1","1,355746321322210e-1","1,406874316260370e-1","1,491968805076480e-1","1,510193550942160e-1","1,365875011380580e-1","1,362085642501520e-1","1,650781841495720e-1","1,349943620739180e-1","1,621453427472010e-1","1,697273854032110e-1","1,689657143907390e-1","1,761297308724700e-1","2,030839273596120e-1","2,083750950830030e-1","2,010155041463360e-1","2,682918631678120e-1","2,597518297001680e-1","2,607289274961900e-1","2,005538486202710e-1","1,985410135170420e-1","1,977970300403080e-1"
"5,110000000000000e+2","-1,126832052767700e-2","1,153372252098920e-1","1,117020066044570e-1","1,030456791609160e-1","1,327770773708670e-1","1,377983510361660e-1","1,463018944905430e-1","1,478118444744140e-1","1,337589434701490e-1","1,330173676930580e-1","1,617584635137360e-1","1,316695213543270e-1","1,584993362520220e-1","1,660423411524840e-1","1,653252448090810e-1","1,721310565523600e-1","1,996550452609430e-1","2,047885579288330e-1","1,976371848658780e-1","2,629201185936380e-1","2,547385057605870e-1","2,555262424414520e-1","1,972177251911490e-1","1,948912388595590e-1","1,944289897243850e-1"
"5,120000000000000e+2","-1,116137472837410e-2","1,128683303371440e-1","1,092217545643970e-1","1,006025249367950e-1","1,301879777343530e-1","1,350255546167820e-1","1,433867174311770e-1","1,446685405610460e-1","1,307762460492570e-1","1,300112822752930e-1","1,582712358196590e-1","1,284580934855720e-1","1,547191614847630e-1","1,624692350653330e-1","1,615728526839080e-1","1,683149930218520e-1","1,959263985966780e-1","2,006950988203790e-1","1,934988450356890e-1","2,572801329029420e-1","2,491761117734560e-1","2,499526458460210e-1","1,934275302480900e-1","1,910470290010410e-1","1,907370131697160e-1"
"5,130000000000000e+2","-1,100953042669760e-2","1,103370613402750e-1","1,063987329182780e-1","9,830952373662030e-2","1,270820449159980e-1","1,316502386893360e-1","1,401290032554160e-1","1,413614498582500e-1","1,274679421054820e-1","1,267169846181830e-1","1,545211671732050e-1","1,251629163839570e-1","1,510728855229860e-1","1,584174599077030e-1","1,575366346823930e-1","1,638703143500510e-1","1,913239038961190e-1","1,961888355581150e-1","1,892965751013430e-1","2,510606284206950e-1","2,433364918621240e-1","2,440542436036060e-1","1,892321158430300e-1","1,869039891636440e-1","1,865723018637310e-1"
"5,140000000000000e+2","-1,106325014174930e-2","1,078408981457290e-1","1,039855752219970e-1","9,568964769141590e-2","1,241394197884830e-1","1,287595544989720e-1","1,370340757465010e-1","1,381436222675080e-1","1,245568139755260e-1","1,235899386851250e-1","1,505068201993290e-1","1,218678992814330e-1","1,472541404955170e-1","1,542536371541930e-1","1,536858246378400e-1","1,596881557267690e-1","1,868619082636930e-1","1,915510398488550e-1","1,847524975853930e-1","2,447867786130540e-1","2,371981486711540e-1","2,375974930511890e-1","1,846603901591320e-1","1,823040898160450e-1","1,822328441465130e-1"
"5,150000000000000e+2","-1,078958548791630e-2","1,047046712372860e-1","1,012633948318450e-1","9,309163293620979e-2","1,206850746075370e-1","1,249786610317820e-1","1,334032994011520e-1","1,341445424263120e-1","1,208681209464930e-1","1,198548075751800e-1","1,464034404094820e-1","1,178765422982820e-1","1,428336103123940e-1","1,498126017545190e-1","1,486990607514440e-1","1,550030124118800e-1","1,818156268683920e-1","1,861624988998380e-1","1,796781797503590e-1","2,378494239992750e-1","2,301970611796580e-1","2,306460148960510e-1","1,797895307943220e-1","1,773373617148150e-1","1,773686116730130e-1"
"5,160000000000000e+2","-1,063898978014200e-2","1,020053477486160e-1","9,833624882917150e-2","9,036748145161930e-2","1,174989897986040e-1","1,216712727339380e-1","1,298167886113260e-1","1,304637471142190e-1","1,174526553985180e-1","1,160159824138540e-1","1,422472117567670e-1","1,142408894372490e-1","1,384841651153590e-1","1,451962239703260e-1","1,443007388964990e-1","1,500447411090660e-1","1,765841276745680e-1","1,808950446395930e-1","1,745604691008080e-1","2,306041745529800e-1","2,232177844451230e-1","2,236364056157560e-1","1,746734596336880e-1","1,722266130190610e-1","1,724526693720910e-1"
"5,170000000000000e+2","-1,051174876605730e-2","9,929662385473701e-2","9,550364542865390e-2","8,793673104785770e-2","1,140897120373870e-1","1,182770598942940e-1","1,262773232060020e-1","1,269204347524880e-1","1,140501336073570e-1","1,124930629552910e-1","1,381553221136480e-1","1,105900460312260e-1","1,342355228201920e-1","1,405827708233850e-1","1,397003777239080e-1","1,453249721204110e-1","1,712912439805780e-1","1,754273031122860e-1","1,691246163781000e-1","2,232656338277360e-1","2,159903725911500e-1","2,163932678765170e-1","1,693888764239460e-1","1,670124843091830e-1","1,673860288925970e-1"
"5,180000000000000e+2","-1,040473775426120e-2","9,669863580951280e-2","9,278324244664010e-2","8,525309343828230e-2","1,107798812414230e-1","1,146609784933260e-1","1,226811267970390e-1","1,232801335198610e-1","1,108424079114860e-1","1,091343753461330e-1","1,339572879250570e-1","1,069206226334110e-1","1,304283443402360e-1","1,358755823088670e-1","1,352320575237140e-1","1,402878572605160e-1","1,659656570337980e-1","1,697003561426790e-1","1,637674118184900e-1","2,158421565708190e-1","2,087619902869400e-1","2,091266445478280e-1","1,642090867784200e-1","1,617442319984980e-1","1,623020247494090e-1"
"5,190000000000000e+2","-1,039241904316270e-2","9,420119655601810e-2","9,022517989077640e-2","8,287259678745870e-2","1,073985127890290e-1","1,111604212987990e-1","1,189292543229030e-1","1,197076665316200e-1","1,074101816201470e-1","1,054156744541300e-1","1,297119434209750e-1","1,031525357698820e-1","1,262446474837300e-1","1,307712228754980e-1","1,303664367803850e-1","1,355357128470820e-1","1,602946371878570e-1","1,640433882837740e-1","1,582030919723250e-1","2,083991734727110e-1","2,016436373992720e-1","2,016836452789070e-1","1,586157617719120e-1","1,561639739019650e-1","1,569119753744010e-1"
"5,200000000000000e+2","-1,005364695954600e-2","9,130447146789939e-2","8,730321784988091e-2","8,001288652761480e-2","1,036280845368810e-1","1,070457621075740e-1","1,151571949473880e-1","1,155180163712950e-1","1,037825362477070e-1","1,016570441486680e-1","1,252346018576960e-1","9,914726471233710e-2","1,214467219316940e-1","1,259595428064490e-1","1,251494736744330e-1","1,299126353737690e-1","1,540866652098970e-1","1,578068070067440e-1","1,523700294828230e-1","2,003689055269020e-1","1,937652186570420e-1","1,934992086712310e-1","1,528737281501490e-1","1,502456031332100e-1","1,511784996644380e-1"
"5,210000000000000e+2","-9,994294832495939e-3","8,866772650779310e-2","8,460481314889160e-2","7,742373750256581e-2","1,000166906640670e-1","1,034724255855260e-1","1,113622474984320e-1","1,117173836382150e-1","1,004647094147000e-1","9,792967791534000e-2","1,206991873871300e-1","9,530259123944010e-2","1,168479793377530e-1","1,208531780491590e-1","1,202449227270190e-1","1,248130169691960e-1","1,481805117682080e-1","1,516556618981670e-1","1,464066261629060e-1","1,922431381976410e-1","1,857663081900250e-1","1,855359094571800e-1","1,468391968526130e-1","1,443787562680880e-1","1,454605473049350e-1"
"5,220000000000000e+2","-9,842043974739158e-3","8,563165651454800e-2","8,168581880091450e-2","7,452254664498501e-2","9,640021383753581e-2","9,967410394175739e-2","1,074695957076600e-1","1,079580502813850e-1","9,666709464624680e-2","9,387721064960090e-2","1,165730039892050e-1","9,110479870424770e-2","1,125413945794320e-1","1,154590196076360e-1","1,154736547355050e-1","1,191420584075920e-1","1,419407269094300e-1","1,452331173240890e-1","1,402842204230630e-1","1,838876295277280e-1","1,775748111891830e-1","1,774183962418760e-1","1,405724898313340e-1","1,382811537554660e-1","1,396756492311830e-1"
"5,230000000000000e+2","-9,646228123387210e-3","8,298722395421930e-2","7,897065288376930e-2","7,198120865042710e-2","9,255346913065960e-2","9,553992935756190e-2","1,033014444767170e-1","1,039958649935410e-1","9,307611752532320e-2","9,021834052675171e-2","1,120221465569350e-1","8,718713669000850e-2","1,079907043487440e-1","1,102808379022630e-1","1,100159554067720e-1","1,138465530053590e-1","1,355861463283370e-1","1,386820614725020e-1","1,339519660209890e-1","1,754690640761890e-1","1,695371905128120e-1","1,690978145182750e-1","1,343596481785340e-1","1,319450603843540e-1","1,335534073194380e-1"
"5,240000000000000e+2","-9,459881232994899e-3","7,991968762165690e-2","7,600823006134800e-2","6,916812857072239e-2","8,868032873645190e-2","9,157270962513190e-2","9,932841635917811e-2","9,988395876987221e-2","8,959298233912490e-2","8,625552333049510e-2","1,073130580292770e-1","8,302100104296101e-2","1,034084480240670e-1","1,054598761983800e-1","1,048527869944680e-1","1,080261002608620e-1","1,292864098803580e-1","1,317751080463290e-1","1,277082891836650e-1","1,670497026154470e-1","1,610535127679140e-1","1,607780917662960e-1","1,283619792747230e-1","1,259889839947160e-1","1,275708590275690e-1"
"5,250000000000000e+2","-9,434739595793840e-3","7,713492143413741e-2","7,314679838592160e-2","6,668175366703520e-2","8,521360248963530e-2","8,772477492530310e-2","9,536691511045280e-2","9,619451735107459e-2","8,607090747252109e-2","8,229033895501310e-2","1,029000143475990e-1","7,918380923423450e-2","9,887096896714861e-2","1,003572976956810e-1","9,974670294587770e-2","1,029744688486430e-1","1,229324992632750e-1","1,255361560456330e-1","1,216931628868750e-1","1,585739950204480e-1","1,529381404851210e-1","1,522083643683380e-1","1,222576775070900e-1","1,196529869030770e-1","1,215476336723820e-1"
"5,260000000000000e+2","-9,155955689949779e-3","7,452334500022840e-2","7,025524780132050e-2","6,403454528329459e-2","8,147832621990480e-2","8,382330936999130e-2","9,127450277031410e-2","9,240752201206840e-2","8,254539710369370e-2","7,832760206124589e-2","9,842994357639320e-2","7,522081053377670e-2","9,454358614358339e-2","9,512762878870290e-2","9,467745794169411e-2","9,741986549505530e-2","1,166648054126950e-1","1,189958601735950e-1","1,153410960449380e-1","1,501285442339730e-1","1,447802414788080e-1","1,441138301709660e-1","1,160657878217510e-1","1,135044920734130e-1","1,157880114871700e-1"
"5,270000000000000e+2","-9,079055759997181e-3","7,197467350405920e-2","6,774124931422730e-2","6,151647514250450e-2","7,782655238626141e-2","8,006920193291291e-2","8,738580881520090e-2","8,871889459654110e-2","7,924163411895760e-2","7,467263002262341e-2","9,425720647783950e-2","7,159641063610781e-2","9,017299203859360e-2","9,011118605288310e-2","8,986872218356930e-2","9,233246660765430e-2","1,107423235079840e-1","1,125705297448180e-1","1,093869392592080e-1","1,421343982852660e-1","1,369170858218390e-1","1,361175619052840e-1","1,100422782192880e-1","1,077273458771510e-1","1,100966237493430e-1"
"5,280000000000000e+2","-8,991139330286499e-3","6,964366691690260e-2","6,533396151271700e-2","5,917038762491530e-2","7,453540065122160e-2","7,656543537619510e-2","8,396003754004800e-2","8,537558062008110e-2","7,610686424834779e-2","7,131657575786090e-2","9,031007391844920e-2","6,806181404559850e-2","8,648969405278670e-2","8,546791663244280e-2","8,515736186289170e-2","8,744593348779550e-2","1,049468434094450e-1","1,067380434793770e-1","1,038039859190360e-1","1,347712186530400e-1","1,294013694789470e-1","1,287578210653670e-1","1,046139017583790e-1","1,020702448618660e-1","1,046088363978790e-1"
"5,290000000000000e+2","-8,768158430529000e-3","6,737466249135959e-2","6,297078368912690e-2","5,689303086304460e-2","7,133401096803010e-2","7,322918418058349e-2","8,051223753546090e-2","8,211988331974080e-2","7,318497418525819e-2","6,818753968589490e-2","8,672709270439310e-2","6,480911292866620e-2","8,255756817774230e-2","8,113231419755230e-2","8,093868273053661e-2","8,297237375606440e-2","9,961856995970990e-2","1,012890724238480e-1","9,849574902599050e-2","1,276534675333460e-1","1,225413177332170e-1","1,217232951336760e-1","9,952317396035690e-2","9,690564273665110e-2","9,967821575270290e-2"
