"WL","Baseline","1008-1","1008-2","1008-3","1708-1","1708-2","1708-3","2408-1","2408-2","2408-3","3108-1","3108-2","3108-3","0709-1","0709-2","0709-3","1409-1","1409-2","1409-3","2109-1","2109-2","2109-3","2809-1","2809-2","2809-3","0610-1","0610-2","0610-3","1210-1","1210-2","1210-3","1910-1","1910-2","1910-3","2610-1","2610-2","2610-3","0411-1","0411-2","0411-3","0911-1","0911-2","0911-3","1611-1","1611-2","1611-3","x column","y column","x column 1","y column 1"
"7,070000000000000e+2","1,202158828789890e-2","1,678666650692460e-3","5,765972408228020e-3","3,519525725803830e-3","2,563012156255670e-3","7,314914362942320e-3","5,942088700190170e-3","3,883790323782840e-3","1,421747626311640e-2","5,686755818182640e-3","2,421823906122550e-2","1,852879478570260e-2","2,741379002475950e-2","6,583646899730300e-4","1,105833090602980e-2","7,268285124971621e-3","9,551357334623250e-3","2,134220263778800e-2","1,592154239208910e-2","1,298939353458880e-2","1,174956429040040e-2","4,722897959342290e-3","4,841151707847490e-3","5,152726620692910e-2","5,363058852784030e-2","7,462530537022640e-2","5,018770132685520e-2","5,136750092429060e-2","3,363496653163990e-2","6,449977655573701e-2","4,154931878283760e-2","2,464995238022290e-2","3,595799257549850e-2","2,611982901319650e-2","1,910299991409060e-2","1,513446420198600e-2","2,295280874448520e-2","4,375391392059110e-2","-7,113717539496340e-4","1,789911417726490e-3","2,161777427981460e-2","2,319378320352940e-2","2,499930640935670e-2","2,801156174025900e-2","2,365819073104780e-2","9,525078313169070e-3",,,,
"7,080000000000000e+2","1,163620489835500e-2","2,377284087998420e-3","6,274032402734710e-3","3,905959818085820e-3","3,110775611728650e-3","7,697282207932090e-3","6,769921892978940e-3","4,339804979871860e-3","1,463701900460130e-2","6,296216204578210e-3","2,500917421262150e-2","1,887264542619300e-2","2,808332474144310e-2","1,019919381928020e-3","1,146546679512410e-2","8,019795291575280e-3","9,915778246073750e-3","2,201228114133120e-2","1,626379405336560e-2","1,416424260939240e-2","1,216632129065470e-2","4,943078466372190e-3","5,396822885966030e-3","5,162943384409200e-2","5,413671333003080e-2","7,524015510306410e-2","5,100333934949530e-2","5,177540244189070e-2","3,335243589392650e-2","6,485466038824560e-2","4,231789763136450e-2","2,582617512193020e-2","3,667624904261590e-2","2,659910751810030e-2","1,989657910630600e-2","1,591867507078920e-2","2,362883155675060e-2","4,423990273710070e-2","-1,707317698541930e-4","2,104400256791410e-3","2,221745268121150e-2","2,364706458343660e-2","2,531804145534700e-2","2,877670419953180e-2","2,432187926052260e-2","9,884321373649909e-3",,,,
"7,090000000000000e+2","1,094110902486230e-2","3,113505551181150e-3","7,232770010028070e-3","4,757946287605110e-3","4,055881331060580e-3","8,533079610218261e-3","7,529111230645990e-3","5,093136513647620e-3","1,553384815634510e-2","6,913231196186100e-3","2,569707120546320e-2","2,006359335763830e-2","2,894340285611790e-2","1,943987019472630e-3","1,243436508808880e-2","9,035855116933430e-3","1,093969937417760e-2","2,289433746658680e-2","1,752946016646700e-2","1,564581890049150e-2","1,272482741032060e-2","5,928524633432780e-3","5,910865721182560e-3","5,275029913298190e-2","5,525069808304860e-2","7,595478969106400e-2","5,187594258488880e-2","5,267915997622010e-2","3,510916672034880e-2","6,618402034428170e-2","4,327223119894150e-2","2,617797208356250e-2","3,802239858516190e-2","2,785541035981660e-2","2,058880782104000e-2","1,680906027130290e-2","2,435160261381580e-2","4,538536323432440e-2","4,034584296495650e-4","2,883741594565580e-3","2,310082449306140e-2","2,444918355705680e-2","2,630591769076680e-2","2,981860913715010e-2","2,518439128414590e-2","1,098141441095470e-2",,,,
"7,100000000000000e+2","1,034590901365170e-2","3,664776347799640e-3","7,821493175937499e-3","5,464876321697280e-3","4,599026977984870e-3","9,159654563441670e-3","8,270196352774419e-3","5,780772012151250e-3","1,643460757007330e-2","8,140873708598509e-3","2,659324813359760e-2","2,042834088343370e-2","2,999389788857530e-2","2,722084828362950e-3","1,296160163334600e-2","1,007568378801330e-2","1,114433891290660e-2","2,378337711275480e-2","1,796198569601870e-2","1,668782759263980e-2","1,393950421754790e-2","6,341787103068820e-3","7,083223335858220e-3","5,329572809581070e-2","5,588153586340790e-2","7,724098870858421e-2","5,326439602468100e-2","5,338545102162060e-2","3,700042358922430e-2","6,732405970858210e-2","4,393076093908250e-2","2,734498104117900e-2","3,877038099880050e-2","2,859728951362920e-2","2,183776997125780e-2","1,755867174190400e-2","2,563823016054300e-2","4,589081133891240e-2","1,133376845043080e-3","3,772599820139300e-3","2,436138034267490e-2","2,534660626595940e-2","2,715659200644550e-2","3,061591091199980e-2","2,591589912282730e-2","1,196864311664490e-2",,,,
"7,110000000000000e+2","1,023730014353990e-2","3,939726988922960e-3","8,090002208174501e-3","6,023221712577630e-3","4,893288712950990e-3","9,537723802242370e-3","8,681250074631699e-3","6,571098952192580e-3","1,675794753900940e-2","8,388974953739610e-3","2,714009699872190e-2","2,084773013510300e-2","3,019339043535620e-2","3,327149476717850e-3","1,341016875008970e-2","1,035116595188870e-2","1,129509058152520e-2","2,430622282207200e-2","1,852546352921510e-2","1,760865845583400e-2","1,411103098385240e-2","6,924566723015360e-3","7,245261464327750e-3","5,372028663609530e-2","5,604527043453690e-2","7,742502831074819e-2","5,338851588674060e-2","5,411442187725150e-2","3,895133424020880e-2","6,730361286819060e-2","4,433780396823280e-2","2,770925888199310e-2","3,904299159469730e-2","2,909560903311460e-2","2,199363488375860e-2","1,782296127427330e-2","2,602479208817320e-2","4,655991484723460e-2","1,695038999665390e-3","4,119600869568350e-3","2,448692653896280e-2","2,599308770839840e-2","2,736810617939240e-2","3,090767835036240e-2","2,621189628960740e-2","1,248504888548960e-2",,,,
"7,120000000000000e+2","1,033473211901980e-2","4,012675344535900e-3","8,102361136163181e-3","5,965785689592810e-3","5,146699738785980e-3","9,795493028720891e-3","8,840417345692130e-3","6,323809040702230e-3","1,649497092305380e-2","8,208835796305920e-3","2,679803647154100e-2","2,107895607762900e-2","3,021887795291840e-2","3,295873188458450e-3","1,320680067372690e-2","1,091952989422140e-2","1,166519969113990e-2","2,422431400232400e-2","1,837901897627670e-2","1,818050427491410e-2","1,414569122120600e-2","7,014654270729270e-3","7,095974961237810e-3","5,432484346797080e-2","5,670759782994030e-2","7,754710841177840e-2","5,363618126365400e-2","5,438614425979470e-2","3,996436110819560e-2","6,754045802701590e-2","4,464133570971400e-2","2,810240979698410e-2","3,962994097183570e-2","2,891639371213120e-2","2,273592676748060e-2","1,822828811244040e-2","2,622821410536300e-2","4,710665218870190e-2","1,904931491420900e-3","4,309110885135460e-3","2,480750553957490e-2","2,583904774103410e-2","2,756930570198500e-2","3,100361802011750e-2","2,650129815906690e-2","1,249134709479050e-2",,,,
"7,130000000000000e+2","1,137494369594030e-2","3,413699023735780e-3","7,482887726699880e-3","5,134092217159980e-3","4,122871442672790e-3","8,711321351898589e-3","7,731664182288450e-3","5,695658840562890e-3","1,579677871152110e-2","7,288481432015640e-3","2,590495717352550e-2","2,005638928585420e-2","2,919504463169400e-2","2,539213081147410e-3","1,254346884543720e-2","9,882965891805691e-3","1,056525933837030e-2","2,365238474435330e-2","1,803292668188070e-2","1,753593130470460e-2","1,296294210168580e-2","5,417905313249000e-3","6,312576144236820e-3","5,390399947937760e-2","5,590106556291460e-2","7,699371749908520e-2","5,299560378150720e-2","5,352637502476410e-2","3,996995085655980e-2","6,700082438093361e-2","4,388370880118410e-2","2,738011741691860e-2","3,860228837067910e-2","2,853223723673950e-2","2,199756279363270e-2","1,743760292597790e-2","2,562811175690380e-2","4,620094792465550e-2","1,062299553398550e-3","3,400705493813280e-3","2,423617486893240e-2","2,534076833544060e-2","2,696821773462110e-2","3,013248212216160e-2","2,590302695827070e-2","1,151556531648790e-2",,,,
"7,140000000000000e+2","1,201582399010080e-2","2,873178777418760e-3","6,709895248272250e-3","4,721410893705140e-3","3,844658250890450e-3","8,728038468039739e-3","7,564481480892310e-3","5,152182981677940e-3","1,538570567445100e-2","7,092916217018740e-3","2,571856639107130e-2","1,984582474077490e-2","2,909050847137640e-2","2,171775975645050e-3","1,203479980705820e-2","9,509060784454491e-3","9,954358660099979e-3","2,311965062117420e-2","1,715406195956990e-2","1,721331956501280e-2","1,264696598108370e-2","5,166485867923219e-3","5,933496032621440e-3","5,295511500848980e-2","5,504803482126390e-2","7,665957018033730e-2","5,253251165188690e-2","5,328164674127880e-2","4,039230648534640e-2","6,680518706575039e-2","4,349135485454940e-2","2,689178293078400e-2","3,824600300089370e-2","2,799959139014610e-2","2,212947062828820e-2","1,713342542454070e-2","2,507438384266640e-2","4,584797352116100e-2","5,918650419451560e-4","3,032572908173920e-3","2,348068846801210e-2","2,516455062288090e-2","2,647092361231570e-2","3,004436752647380e-2","2,539109573034920e-2","1,125468659947860e-2",,,,
"7,150000000000000e+2","1,247620707451500e-2","2,565718471705480e-3","6,363770394797180e-3","4,439265843654770e-3","3,652456439522450e-3","8,284974437711920e-3","7,305627964929960e-3","4,928630322388060e-3","1,512678983317100e-2","6,608792259818130e-3","2,498347345047410e-2","1,938760045259180e-2","2,876407435615590e-2","1,866503709096510e-3","1,189157133958630e-2","9,620322259990150e-3","9,596841976976810e-3","2,296827666561950e-2","1,719708461183610e-2","1,743023355891260e-2","1,300643099935210e-2","4,687835969460401e-3","5,656157914542019e-3","5,336997806177770e-2","5,547304955511490e-2","7,668582417846550e-2","5,241231678221310e-2","5,308917891267560e-2","4,091475463981480e-2","6,629882149363590e-2","4,341299366227970e-2","2,682203646404010e-2","3,834123458410280e-2","2,801063169454960e-2","2,164163609448960e-2","1,688104047306860e-2","2,493067231094900e-2","4,551106358092050e-2","2,663089777594270e-4","2,964820542912600e-3","2,337761681881580e-2","2,467164201678560e-2","2,662541910521040e-2","2,971083886615840e-2","2,504652338407290e-2","1,090660568380650e-2",,,,
"7,160000000000000e+2","1,330411990199410e-2","2,054335916521030e-3","5,860325349382200e-3","3,854695992501220e-3","3,065693051999830e-3","7,710713524425170e-3","6,518056374642020e-3","4,529271376181100e-3","1,453181625396440e-2","6,276402840210480e-3","2,466254493911640e-2","1,872513925052960e-2","2,836683178446020e-2","9,933434117427741e-4","1,123372310820210e-2","8,858857137841109e-3","8,834450057106110e-3","2,236971546702810e-2","1,669843549693810e-2","1,712796825223570e-2","1,218458398974180e-2","4,530726639793070e-3","5,029796314285490e-3","5,256633914324150e-2","5,457582632437610e-2","7,604637668528499e-2","5,195957920835390e-2","5,285120236657520e-2","4,080300110588370e-2","6,620221379055220e-2","4,359935937969270e-2","2,630708316250080e-2","3,740717857597990e-2","2,751848570287280e-2","2,106534381041430e-2","1,639274402052620e-2","2,434614240209210e-2","4,489093657293680e-2","-2,191017944557890e-4","2,597496657859270e-3","2,312372296861370e-2","2,409088139265490e-2","2,597777890581380e-2","2,938203904632720e-2","2,484424744768810e-2","1,059468737477150e-2",,,,
"7,170000000000000e+2","1,402687408812780e-2","1,361170714244770e-3","4,944958553253159e-3","3,306123090918340e-3","2,590028557063300e-3","7,233893588774870e-3","6,148666299852050e-3","3,596524481519170e-3","1,436689996251370e-2","5,293353002040430e-3","2,426853910415540e-2","1,795764358377300e-2","2,806106570973920e-2","5,116097862274280e-4","1,101773296702320e-2","8,747359579497309e-3","8,186416663196941e-3","2,221516282466560e-2","1,627190426754320e-2","1,664520861848430e-2","1,181868154433130e-2","4,006538310310180e-3","4,182321538806270e-3","5,204042840930520e-2","5,435422888242900e-2","7,567361044703120e-2","5,139711796558250e-2","5,224968719696470e-2","4,108667480194830e-2","6,612753298472610e-2","4,275307885357110e-2","2,565951011815520e-2","3,743780689510630e-2","2,719954603226900e-2","2,031605613375730e-2","1,616837280010360e-2","2,400389209193860e-2","4,487450907419310e-2","-7,898499632843950e-4","1,699864863897490e-3","2,271380803732550e-2","2,419532493640120e-2","2,568399390422130e-2","2,854173862095180e-2","2,405183633385660e-2","1,006931721490830e-2",,,,
"7,180000000000000e+2","1,529148152092790e-2","4,260705636207980e-4","3,721031228281220e-3","2,470070355105880e-3","1,311777622938970e-3","6,151976621564260e-3","4,950477979451530e-3","2,625991008966950e-3","1,318937420784230e-2","4,252842908891950e-3","2,309883682302030e-2","1,703799235782180e-2","2,650545915735410e-2","-5,346751363889259e-4","1,000864999798500e-2","7,754980818991250e-3","7,187813597071520e-3","2,135841428533970e-2","1,513307761257790e-2","1,605637435503660e-2","1,050072163149750e-2","3,095554891428810e-3","3,329106790293210e-3","5,094078503769830e-2","5,297434535818430e-2","7,501325431402040e-2","5,114735885190920e-2","5,266518298168840e-2","4,094493543019130e-2","6,557266873271540e-2","4,182925971437980e-2","2,479229843233850e-2","3,614038144270570e-2","2,626728887236100e-2","1,943283521642710e-2","1,487454306071230e-2","2,314199261213620e-2","4,379487466755530e-2","-1,573067627118210e-3","4,114136549580610e-4","2,182452525078340e-2","2,293402931662790e-2","2,506589655392020e-2","2,761881335267800e-2","2,344271913025540e-2","9,245765931037290e-3",,,,
"7,190000000000000e+2","1,551466659509230e-2","2,301514247127280e-4","3,719951047414270e-3","2,206088628239710e-3","1,514029920449460e-3","5,988401972375270e-3","5,030152414697690e-3","2,587938649127130e-3","1,340013733033370e-2","4,296460435668060e-3","2,311575140576890e-2","1,730212854029340e-2","2,689256224511500e-2","-7,608910313055720e-4","9,948157752809362e-3","7,624632419139690e-3","7,073632185462220e-3","2,129500149641300e-2","1,524457054134920e-2","1,554944479216030e-2","1,068766437592110e-2","2,870657726370720e-3","3,412352293531710e-3","5,129168904504150e-2","5,354021239992980e-2","7,520284614393349e-2","5,147756739686680e-2","5,259997356180690e-2","4,131814982232740e-2","6,519060116939319e-2","4,226532962588320e-2","2,487494283772870e-2","3,647316663736810e-2","2,613467464438210e-2","1,929853214516680e-2","1,534619783078720e-2","2,312811285359630e-2","4,374426993189370e-2","-1,264395538340800e-3","7,294740698820450e-4","2,191120659442100e-2","2,320297058625300e-2","2,506419017875740e-2","2,778690255849530e-2","2,353094253582120e-2","9,310692928161400e-3",,,,
"7,200000000000000e+2","1,549249909765630e-2","3,562756362863740e-4","3,919530039726500e-3","2,298752964504980e-3","1,770727859005390e-3","6,060802148248680e-3","5,390997106205390e-3","3,148385260013590e-3","1,329826138135880e-2","4,499697779414481e-3","2,332926433934390e-2","1,763952951120130e-2","2,708195608540370e-2","-3,027518821715790e-4","1,007464238160990e-2","8,154083801867160e-3","7,503921657282739e-3","2,164544886325830e-2","1,548801081590160e-2","1,655702931163960e-2","1,093246416582860e-2","3,137676778376330e-3","3,581307428347690e-3","5,149758198312240e-2","5,381962403179600e-2","7,511825481107800e-2","5,134768035215100e-2","5,312005680138680e-2","4,231103146152940e-2","6,550698065520870e-2","4,326454408555420e-2","2,539458127276860e-2","3,686688144338540e-2","2,662717372998230e-2","1,983584375816700e-2","1,560060437951350e-2","2,325757423986210e-2","4,448748541049800e-2","-1,294310930168720e-3","9,720055567131699e-4","2,227261719805130e-2","2,349317850827460e-2","2,534154064709800e-2","2,794437266537870e-2","2,371611692858600e-2","1,024438429962340e-2",,,,
"7,210000000000000e+2","1,602066880253650e-2","4,150226162279520e-5","3,406818697662600e-3","2,054882888342710e-3","1,476942916575130e-3","5,934252008841910e-3","5,198736031441220e-3","2,571522053041240e-3","1,296560398294360e-2","4,164845280899739e-3","2,303693592760370e-2","1,702329918973360e-2","2,687759344842320e-2","-5,722133126600020e-4","9,708497798861459e-3","7,729922061232950e-3","7,013590047261440e-3","2,152153861149860e-2","1,531173291056520e-2","1,679270468019070e-2","1,084690812544850e-2","2,771331189146010e-3","3,552927221479620e-3","5,148093044956900e-2","5,325607278012060e-2","7,500585685985330e-2","5,151597015378930e-2","5,293536343165180e-2","4,406047907694410e-2","6,566010608642959e-2","4,315345768933820e-2","2,499264300930900e-2","3,682601565161230e-2","2,651620619771130e-2","1,960320061770300e-2","1,505328341852210e-2","2,349909148057550e-2","4,413284688231990e-2","-1,425672715578270e-3","5,750527579749640e-4","2,176709680003690e-2","2,328743459804620e-2","2,528251125280890e-2","2,808362893737780e-2","2,367369873187220e-2","1,003227728800390e-2",,,,
"7,220000000000000e+2","1,607825733378680e-2","4,739819337468040e-4","3,899019698800480e-3","2,326252244798710e-3","1,840527909308820e-3","6,363369825431340e-3","5,319493764301350e-3","2,969907875245030e-3","1,358980669675470e-2","4,657601313214990e-3","2,316541330356350e-2","1,760755348513470e-2","2,724505608374480e-2","-7,510948026492530e-5","9,975481996992269e-3","7,820037995283789e-3","7,218000823098459e-3","2,186562400429050e-2","1,558943913725290e-2","1,698115129675630e-2","1,073071841627450e-2","3,512565191264670e-3","3,587411908155240e-3","5,193565821371620e-2","5,371398662905110e-2","7,547947482765211e-2","5,195492525076140e-2","5,333883989392760e-2","4,475060502306650e-2","6,721478873212780e-2","4,357817889595650e-2","2,523225817893580e-2","3,759417564545110e-2","2,667824239266320e-2","2,020087346648530e-2","1,569116934168190e-2","2,413025600474550e-2","4,424587704126860e-2","-1,111722821023060e-3","2,216407602589030e-4","2,211808413036960e-2","2,381505940556490e-2","2,559946418529030e-2","2,840835894737830e-2","2,381641232398220e-2","1,022319803675430e-2",,,,
"7,230000000000000e+2","1,610672336001760e-2","6,316169295167460e-4","4,190534263194140e-3","2,377492630839160e-3","1,818189089806720e-3","6,624407292668670e-3","5,575436871013250e-3","2,956450371388860e-3","1,389139458559010e-2","4,839374450236620e-3","2,362650530101830e-2","1,762311955628270e-2","2,731323114409980e-2","-3,513793810798820e-5","1,041675654677100e-2","8,338727786071309e-3","7,056843284509790e-3","2,213183996915760e-2","1,570535534615640e-2","1,751281307141030e-2","1,116071451104830e-2","3,854888320851140e-3","3,674206111534970e-3","5,220902128831720e-2","5,405653585180970e-2","7,600952786467990e-2","5,222306952363070e-2","5,351555664138900e-2","4,528583615785500e-2","6,732465114389910e-2","4,416342482137460e-2","2,577204648451520e-2","3,801782928881300e-2","2,766053895804650e-2","2,037988702052130e-2","1,599435691299540e-2","2,434140481812740e-2","4,454330305860140e-2","-7,676193852688000e-4","7,420284755126000e-4","2,239334888132750e-2","2,374679771285060e-2","2,595895732053560e-2","2,897386552353400e-2","2,432822352190320e-2","1,052838491306630e-2",,,,
"7,240000000000000e+2","1,644314885825190e-2","3,925675406404630e-4","3,793006311417540e-3","2,739442083009820e-3","2,036801607889620e-3","6,582589026595570e-3","5,694086389705710e-3","2,860619080638990e-3","1,355200615125660e-2","4,754413945111810e-3","2,363442272204660e-2","1,783278808496900e-2","2,690048277307350e-2","4,605571557603910e-5","1,042186971068050e-2","8,586455083169139e-3","7,320806249851170e-3","2,213222135952390e-2","1,570200106859580e-2","1,758373257086030e-2","1,086344192891120e-2","4,148693308390230e-3","3,979606783169060e-3","5,201305086750560e-2","5,412231373151680e-2","7,623822091591670e-2","5,210486517886940e-2","5,350298881018880e-2","4,577843724036780e-2","6,697846468210550e-2","4,561220818923430e-2","2,664525578356560e-2","3,793957041044690e-2","2,824032861581720e-2","2,029740497151340e-2","1,589102588235300e-2","2,662293731718130e-2","4,459302117085000e-2","-1,169996562382870e-3","9,884925530835829e-4","2,231792771809910e-2","2,406122871501370e-2","2,583188329207280e-2","2,886459663284240e-2","2,441745890425800e-2","1,057002544134230e-2",,,,
"7,250000000000000e+2","1,724810181181640e-2","-7,304404006724941e-5","3,651068750440580e-3","2,147249567129420e-3","1,490185889322600e-3","5,929645238045660e-3","5,230750421124730e-3","2,457539064552290e-3","1,316106253962830e-2","4,215890213959070e-3","2,322193325924980e-2","1,746119775224180e-2","2,684672122070760e-2","-8,168051533903910e-4","1,008252784596440e-2","7,800343452541280e-3","6,696709316917700e-3","2,167352373456950e-2","1,564708267846990e-2","1,701817990644480e-2","1,051168408831580e-2","3,470287919708120e-3","3,363854942966970e-3","5,207669264392280e-2","5,367709292035300e-2","7,590235862638920e-2","5,167592890943540e-2","5,332426361499310e-2","4,510826616184960e-2","6,681229355420259e-2","4,527755882611790e-2","2,623843099284560e-2","3,738965430580930e-2","2,741474335006660e-2","2,086770674929240e-2","1,556430145798750e-2","2,531971923404690e-2","4,423340107854320e-2","-1,494230222960620e-3","5,658422691491130e-4","2,204413205729080e-2","2,338472851711470e-2","2,533553804455400e-2","2,865282780123690e-2","2,361161446046910e-2","1,047385071172120e-2",,,,
"7,260000000000000e+2","1,759473513533950e-2","-2,620093669644390e-4","3,529382732444740e-3","1,903669578077200e-3","1,472071129864130e-3","5,934517558520940e-3","5,096821602169340e-3","2,385106080542910e-3","1,329138121348890e-2","4,172391402259960e-3","2,291752647493810e-2","1,736002485722010e-2","2,657932455038310e-2","-7,253007271466539e-4","9,928814147605250e-3","7,818200617635310e-3","6,496838069877270e-3","2,181442485606370e-2","1,574533439951240e-2","1,731979800417380e-2","1,020671399037900e-2","3,272851905549920e-3","3,248616902267650e-3","5,169056846753140e-2","5,363645254032460e-2","7,562876113540250e-2","5,177112228389840e-2","5,325206026834700e-2","4,544236026448090e-2","6,702241572503501e-2","4,563993143555000e-2","2,642139197045520e-2","3,771450433968070e-2","2,774818986102690e-2","2,059281456866240e-2","1,641461741041950e-2","2,546424992908380e-2","4,440195615832310e-2","-1,849951900923390e-3","3,887628073177480e-5","2,199075544757900e-2","2,348853970021250e-2","2,524721997235480e-2","2,848930927559640e-2","2,373900791541290e-2","1,043273787445610e-2",,,,
"7,270000000000000e+2","1,751866654479270e-2","3,477571023954950e-4","3,990648983911050e-3","2,520986920510830e-3","1,459657838178970e-3","6,222248369424030e-3","5,316953199893580e-3","2,843086839128320e-3","1,386976790550530e-2","4,649424485401010e-3","2,315608060155240e-2","1,799493379111860e-2","2,702995423747030e-2","-3,472555062836790e-4","1,038490086049200e-2","8,350570523685890e-3","7,344866447710170e-3","2,207485011934610e-2","1,592966916612460e-2","1,751513805386930e-2","1,062398198793400e-2","3,457248789169950e-3","3,511558591088430e-3","5,237231776571620e-2","5,421156309528490e-2","7,635567470385469e-2","5,192780134677340e-2","5,379458912542750e-2","4,615788450195740e-2","6,719488434321950e-2","4,639479020861050e-2","2,638275186758710e-2","3,808759797985090e-2","2,837340449163740e-2","2,109425923035610e-2","1,664963360488990e-2","2,608790416360420e-2","4,535439908383930e-2","-1,037040476889790e-3","3,415739226230170e-4","2,257785364939950e-2","2,405694666854930e-2","2,586170953364150e-2","2,867681396085420e-2","2,435672749468110e-2","1,062551793077740e-2",,,,
"7,280000000000000e+2","1,802254757450100e-2","9,399591138465470e-5","3,822706400787630e-3","2,350301951616550e-3","1,589389991211930e-3","6,402506067182780e-3","5,551376581498510e-3","2,503125216143750e-3","1,347249864362390e-2","4,534032338798130e-3","2,304252112487380e-2","1,777286988343720e-2","2,713950880553090e-2","-3,762234644340420e-4","1,032228313986580e-2","8,038076357243859e-3","7,151903320927180e-3","2,188415736351940e-2","1,568295593960100e-2","1,715150068511290e-2","1,055698633589500e-2","3,276527567069540e-3","3,607740541469730e-3","5,220735755173950e-2","5,427995994655850e-2","7,581553773264741e-2","5,185838806412240e-2","5,370500885207410e-2","4,606047861753690e-2","6,770038408069880e-2","4,699138958514440e-2","2,657477312760010e-2","3,800802936595230e-2","2,789472858581670e-2","2,091459558549750e-2","1,656221262610640e-2","2,725170512485800e-2","4,452866177358520e-2","-1,118545065849660e-3","6,643832369789381e-4","2,260993924780930e-2","2,368375328717560e-2","2,548975485300500e-2","2,875323717036540e-2","2,419421672973780e-2","1,060688164866110e-2",,,,
"7,290000000000000e+2","1,834526207872810e-2","-1,735556017956640e-4","3,980437201030800e-3","2,108562324445680e-3","1,647411855924540e-3","6,270043462953110e-3","5,479946990482260e-3","2,623512325779910e-3","1,367507589060000e-2","4,550634587999970e-3","2,307902934050230e-2","1,772314948484260e-2","2,659564882546400e-2","-3,001178552399270e-4","1,014152968334960e-2","8,101320876163869e-3","6,841752326166240e-3","2,200993180909870e-2","1,583348117639130e-2","1,717774317228100e-2","1,066999595629330e-2","3,220980766534660e-3","3,624244401383310e-3","5,182413627300710e-2","5,384056725369430e-2","7,623434487516290e-2","5,187219175280360e-2","5,342099814023130e-2","4,614691884398560e-2","6,702691357977481e-2","4,742401620457110e-2","2,647691258901530e-2","3,800570561836370e-2","2,805006328590630e-2","2,089722963490370e-2","1,686949556787800e-2","2,924620594495650e-2","4,469794800241190e-2","-1,043365543601130e-3","2,108664361876560e-4","2,238681122192700e-2","2,380527572756170e-2","2,578531216047110e-2","2,863248566190580e-2","2,424736359551940e-2","1,076886123344600e-2",,,,
"7,300000000000000e+2","1,822820361581740e-2","5,101701901029130e-4","4,288820619646830e-3","2,732074443035920e-3","1,887632177888640e-3","6,605521845029160e-3","6,044487700528320e-3","3,173811102222630e-3","1,401699533039550e-2","4,993045440482590e-3","2,357593833398290e-2","1,823612990884650e-2","2,750183498433720e-2","-1,184579631111520e-4","1,036537091277790e-2","8,380496833076880e-3","7,389945944383610e-3","2,253565039930920e-2","1,633023940313120e-2","1,831087441151890e-2","1,119050566390320e-2","3,695802235624600e-3","3,816684018065290e-3","5,218099598087620e-2","5,460262198380040e-2","7,649410065036810e-2","5,257238817463280e-2","5,431415266032890e-2","4,669860694264560e-2","6,791915592896010e-2","4,809508586827050e-2","2,701391422038870e-2","3,837060866960080e-2","2,826221946709400e-2","2,169525042640020e-2","1,715742787491170e-2","3,089767763958280e-2","4,594464421086450e-2","-7,272258939375330e-4","8,494986013599661e-4","2,310067493733880e-2","2,427880857323980e-2","2,625969223877720e-2","2,928350548862650e-2","2,426727688949470e-2","1,109541628560140e-2",,,,
"7,310000000000000e+2","1,935245515222490e-2","-3,672476372176620e-4","3,421846087772400e-3","1,819802105890040e-3","9,899409242281470e-4","5,531103081532890e-3","5,093414807090820e-3","2,401975485866540e-3","1,321462123744130e-2","4,185574995086560e-3","2,298618685677610e-2","1,751552142983730e-2","2,603531941201540e-2","-1,011993703205930e-3","9,713174004994360e-3","7,724474399634299e-3","6,756726840662360e-3","2,157906333394000e-2","1,566130563034590e-2","1,793791543553360e-2","1,023912294295490e-2","2,801768501668460e-3","3,335136806845150e-3","5,145276524624570e-2","5,351272618337470e-2","7,569386174109530e-2","5,137206006699750e-2","5,314078689899810e-2","4,571691730085920e-2","6,705449892393220e-2","4,729152446700470e-2","2,568674413882830e-2","3,747398155416970e-2","2,756681693970020e-2","2,131371176490130e-2","1,651349295266060e-2","3,172823415472870e-2","4,520565686390710e-2","-1,749819735781670e-3","-4,950385499161850e-5","2,237423622571720e-2","2,352655862618180e-2","2,525368388220370e-2","2,850162687840960e-2","2,366864840563460e-2","1,018995458067100e-2",,,,
"7,320000000000000e+2","1,911515987145700e-2","1,707621858973790e-4","3,742885870174530e-3","2,494733321589890e-3","1,590966483827640e-3","6,293778251642010e-3","5,307340820494730e-3","2,830935518754440e-3","1,385758973405900e-2","4,281224820384760e-3","2,341702190511870e-2","1,781814127344030e-2","2,689897656163150e-2","-3,518896775695360e-4","1,030130233805080e-2","8,148617811826160e-3","7,102135217740900e-3","2,206348876700600e-2","1,593482152659450e-2","1,810853723379380e-2","1,089653284557100e-2","3,329853132029440e-3","3,778795739672280e-3","5,229729442286720e-2","5,441912022267930e-2","7,628498363309280e-2","5,220990187827520e-2","5,415408855054220e-2","4,667493320162010e-2","6,806398644284541e-2","4,743563146347300e-2","2,650366517565810e-2","3,799009784018010e-2","2,805932539409230e-2","2,208811387858050e-2","1,705643256531190e-2","3,341231150232510e-2","4,567572792409990e-2","-1,229154602530850e-3","1,210311246873550e-4","2,253403586466710e-2","2,401846760858350e-2","2,579102297081930e-2","2,896455551478230e-2","2,422988612206880e-2","1,101741368620070e-2",,,,
